season,slot,team,teamId,plateAppearances,atBats,runs,hits,doubles,triples,homeRuns,baseOnBalls,intentionalWalks,hitByPitch,strikeOuts,sacBunts,sacFlies,stolenBases,caughtStealing,totalBases,rbi,avg,obp,slg,ops,babip
2023,2,Cincinnati Reds,113,738,664,,185,39,7,29,51,0,14,174,7,2,,,325,93,.279,.342,.489,.831,.337
2023,2,Los Angeles Angels,108,734,612,,170,32,5,42,105,20,11,191,0,5,,,338,92,.278,.390,.552,.942,.333
2023,2,Houston Astros,117,747,652,,180,39,4,22,83,1,10,109,0,1,,,293,84,.276,.366,.449,.815,.303
2023,2,Pittsburgh Pirates,134,733,656,,180,37,5,27,61,2,9,159,0,7,,,308,93,.274,.341,.470,.811,.321
2023,2,Boston Red Sox,111,736,658,,180,48,3,23,62,7,11,130,0,5,,,303,99,.274,.344,.460,.804,.308
2023,2,Kansas City Royals,118,719,656,,179,33,9,31,48,3,5,122,1,9,,,323,100,.273,.323,.492,.815,.289
2023,2,San Francisco Giants,137,727,656,,176,34,1,22,58,0,8,156,1,4,,,278,69,.268,.333,.424,.757,.320
2023,2,Arizona Diamondbacks,109,733,644,,171,26,6,25,77,1,4,149,3,5,,,284,92,.266,.345,.441,.786,.307
2023,2,Atlanta Braves,144,749,658,,174,29,6,39,76,2,7,174,0,6,,,332,119,.264,.344,.505,.849,.299
2023,2,St. Louis Cardinals,138,745,655,,171,39,1,24,82,5,2,168,2,3,,,284,79,.261,.344,.434,.778,.315
2023,2,Cleveland Guardians,114,733,670,,174,32,7,12,53,7,4,126,2,4,,,256,63,.260,.316,.382,.698,.302
2023,2,Chicago Cubs,112,746,656,,169,27,4,15,72,0,14,144,1,3,,,249,64,.258,.342,.380,.722,.308
2023,2,Philadelphia Phillies,143,738,683,,175,34,3,27,45,0,7,154,0,3,,,296,81,.256,.308,.433,.741,.293
2023,2,Seattle Mariners,136,747,666,,169,35,1,24,57,5,21,166,0,3,,,278,89,.254,.331,.417,.748,.303
2023,2,Colorado Rockies,115,728,665,,168,38,4,23,52,0,5,150,2,4,,,283,78,.253,.310,.426,.736,.292
2023,2,Milwaukee Brewers,158,724,627,,158,38,0,16,83,2,9,175,1,4,,,244,88,.252,.346,.389,.735,.323
2023,2,Detroit Tigers,116,726,655,,165,29,4,27,61,0,6,180,1,3,,,283,75,.252,.320,.432,.752,.306
2023,2,Minnesota Twins,142,736,641,,159,32,2,28,86,1,5,191,0,4,,,279,78,.248,.340,.435,.775,.308
2023,2,Miami Marlins,146,721,641,,156,28,0,30,69,1,5,172,0,5,,,274,83,.243,.319,.427,.746,.284
2023,2,Washington Nationals,120,728,670,,161,30,3,22,36,0,11,143,1,10,,,263,87,.240,.286,.393,.679,.270
2023,2,New York Yankees,147,712,599,,143,27,0,48,107,11,2,191,0,4,,,314,103,.239,.354,.524,.878,.261
2023,2,San Diego Padres,135,737,642,,153,33,1,23,84,1,5,164,1,5,,,257,81,.238,.329,.400,.729,.283
2023,2,Chicago White Sox,145,716,662,,157,29,3,14,47,1,3,144,0,3,,,234,64,.237,.290,.353,.643,.282
2023,2,New York Mets,121,725,661,,149,29,0,21,49,0,10,144,1,4,,,241,75,.225,.287,.365,.652,.256
2023,2,Oakland Athletics,133,719,623,,135,32,2,23,81,0,8,211,0,7,,,240,73,.217,.312,.385,.697,.283
2023,3,Miami Marlins,146,709,654,,189,31,4,23,44,5,4,138,0,6,,,297,86,.289,.335,.454,.789,.333
2023,3,Atlanta Braves,144,730,651,,183,32,3,39,59,4,10,172,0,10,,,338,101,.281,.345,.519,.864,.320
2023,3,Houston Astros,117,733,613,,172,37,1,42,92,9,15,134,0,10,,,337,140,.281,.382,.550,.932,.291
2023,3,New York Yankees,147,700,625,,168,33,0,30,63,2,9,132,0,3,,,291,80,.269,.343,.466,.809,.296
2023,3,Tampa Bay Rays,139,716,634,,170,27,4,23,62,0,15,166,0,5,,,274,104,.268,.345,.432,.777,.327
2023,3,Arizona Diamondbacks,109,720,641,,171,44,8,28,60,0,10,143,3,6,,,315,112,.267,.336,.491,.827,.300
2023,3,New York Mets,121,705,626,,166,37,4,23,57,0,16,123,1,5,,,280,90,.265,.339,.447,.786,.295
2023,3,Cleveland Guardians,114,718,633,,167,35,5,23,71,17,5,90,0,9,,,281,92,.264,.338,.444,.782,.272
2023,3,Baltimore Orioles,110,721,667,,175,44,3,34,41,0,5,158,0,8,,,327,116,.262,.307,.490,.797,.292
2023,3,Colorado Rockies,115,711,621,,162,29,2,24,78,3,9,191,0,3,,,267,77,.261,.350,.430,.780,.337
2023,3,Toronto Blue Jays,141,725,633,,165,32,1,29,80,3,6,135,0,6,,,286,99,.261,.346,.452,.798,.286
2023,3,Texas Rangers,140,740,634,,165,40,2,17,98,1,4,177,0,4,,,260,83,.260,.361,.410,.771,.333
2023,3,Detroit Tigers,116,706,647,,167,33,3,22,46,0,6,175,0,6,,,272,91,.258,.311,.420,.731,.318
2023,3,Philadelphia Phillies,143,719,621,,160,38,2,29,86,5,7,179,0,5,,,289,86,.258,.352,.465,.817,.313
2023,3,San Diego Padres,135,721,615,,157,29,2,34,99,9,2,135,0,5,,,292,111,.255,.358,.475,.833,.273
2023,3,Los Angeles Angels,108,722,643,,164,28,4,37,63,3,7,189,0,5,,,311,105,.255,.326,.484,.810,.301
2023,3,Boston Red Sox,111,718,643,,164,37,0,18,61,2,9,127,0,5,,,255,88,.255,.326,.397,.723,.290
2023,3,Seattle Mariners,136,722,652,,165,33,1,21,45,0,22,209,0,3,,,263,93,.253,.321,.403,.724,.339
2023,3,Chicago Cubs,112,726,618,,155,40,2,21,93,1,5,151,1,9,,,262,95,.251,.349,.424,.773,.295
2023,3,Washington Nationals,120,710,645,,161,41,1,16,51,1,10,134,0,3,,,252,78,.250,.313,.391,.704,.291
2023,3,Los Angeles Dodgers,119,740,637,,156,28,2,30,74,2,16,138,0,12,,,278,107,.245,.333,.436,.769,.262
2023,3,Chicago White Sox,145,699,633,,155,35,2,33,44,3,14,186,0,4,,,293,85,.245,.306,.463,.769,.292
2023,3,Pittsburgh Pirates,134,713,616,,150,41,2,18,84,2,8,161,0,5,,,249,77,.244,.339,.404,.743,.299
2023,3,San Francisco Giants,137,712,615,,149,28,3,27,79,3,11,148,1,6,,,264,88,.242,.336,.429,.765,.274
2023,3,Cincinnati Reds,113,720,641,,154,30,7,30,58,0,15,183,1,5,,,288,103,.240,.316,.449,.765,.286
2023,3,Minnesota Twins,142,723,642,,153,36,2,26,69,1,6,191,0,6,,,271,85,.238,.315,.422,.737,.295
2023,3,Kansas City Royals,118,700,640,,151,21,1,26,38,3,8,147,1,10,,,252,82,.236,.283,.394,.677,.262
2023,3,St. Louis Cardinals,138,723,630,,147,26,0,32,80,4,6,180,0,6,,,269,95,.233,.323,.427,.750,.271
2023,3,Milwaukee Brewers,158,708,635,,145,28,2,27,60,0,4,140,1,6,,,258,88,.228,.296,.406,.702,.249
2023,3,Oakland Athletics,133,701,609,,139,25,0,26,67,2,19,203,1,5,,,242,81,.228,.321,.397,.718,.294
2023,4,Atlanta Braves,144,714,619,,187,34,2,50,82,6,9,141,0,4,,,375,140,.302,.389,.606,.995,.317
2023,4,Philadelphia Phillies,143,703,632,,181,36,2,26,61,5,3,157,0,6,,,299,103,.286,.349,.473,.822,.341
2023,4,San Diego Padres,135,710,621,,173,31,0,34,77,2,7,136,0,5,,,306,100,.279,.362,.493,.855,.305
2023,4,Washington Nationals,120,695,643,,178,38,1,17,41,0,5,130,0,4,,,269,98,.277,.323,.418,.741,.322
2023,4,Chicago White Sox,145,677,634,,175,36,1,23,36,1,4,133,0,3,,,282,83,.276,.318,.445,.763,.316
2023,4,Minnesota Twins,142,708,629,,173,28,4,32,66,1,9,164,0,4,,,305,100,.275,.350,.485,.835,.323
2023,4,Boston Red Sox,111,698,623,,170,35,0,34,63,1,9,136,0,3,,,307,109,.273,.347,.493,.840,.298
2023,4,St. Louis Cardinals,138,705,630,,170,33,3,26,60,3,10,140,0,5,,,287,94,.270,.340,.456,.796,.307
2023,4,Chicago Cubs,112,705,630,,168,30,3,29,57,3,7,154,0,11,,,291,114,.267,.329,.462,.791,.303
2023,4,Cleveland Guardians,114,695,629,,167,44,2,18,51,5,7,139,0,8,,,269,105,.266,.324,.428,.752,.310
2023,4,Cincinnati Reds,113,702,634,,165,36,2,20,58,1,8,180,0,2,,,265,91,.260,.329,.418,.747,.333
2023,4,Houston Astros,117,712,623,,160,31,1,20,79,4,2,110,0,7,,,253,94,.257,.339,.406,.745,.280
2023,4,Colorado Rockies,115,693,640,,164,44,3,25,45,2,3,165,0,5,,,289,100,.256,.306,.452,.758,.305
2023,4,Baltimore Orioles,110,693,622,,158,37,1,22,57,2,6,175,1,7,,,263,90,.254,.319,.423,.742,.315
2023,4,Los Angeles Angels,108,704,625,,158,24,0,19,60,0,10,160,0,9,,,239,94,.253,.324,.382,.706,.305
2023,4,Arizona Diamondbacks,109,703,617,,154,39,2,33,67,3,8,136,1,9,,,296,105,.250,.327,.480,.807,.265
2023,4,Toronto Blue Jays,141,708,623,,154,45,1,19,72,4,8,174,0,5,,,258,71,.247,.331,.414,.745,.310
2023,4,Los Angeles Dodgers,119,721,617,,152,33,2,41,87,5,5,213,0,10,,,312,131,.246,.339,.506,.845,.298
2023,4,Kansas City Royals,118,683,623,,153,29,0,25,46,5,10,160,0,4,,,257,83,.246,.306,.413,.719,.290
2023,4,Detroit Tigers,116,694,619,,152,28,4,24,62,4,10,179,0,3,,,260,88,.246,.323,.420,.743,.305
2023,4,Texas Rangers,140,722,638,,152,29,0,41,69,1,7,191,1,7,,,304,117,.238,.316,.476,.792,.269
2023,4,Pittsburgh Pirates,134,697,614,,146,40,1,25,74,2,3,156,0,6,,,263,101,.238,.320,.428,.748,.276
2023,4,Miami Marlins,146,693,636,,150,32,2,29,47,2,5,172,0,5,,,273,91,.236,.291,.429,.720,.275
2023,4,New York Mets,121,689,590,,138,19,2,48,73,7,19,144,0,7,,,305,125,.234,.334,.517,.851,.222
2023,4,San Francisco Giants,137,697,614,,140,22,3,21,65,3,6,169,1,10,,,231,95,.228,.304,.376,.680,.274
2023,4,Tampa Bay Rays,139,705,610,,137,24,3,20,75,0,16,171,0,4,,,227,93,.225,.323,.372,.695,.277
2023,4,Milwaukee Brewers,158,693,607,,134,28,1,21,71,4,9,165,0,6,,,227,85,.221,.309,.374,.683,.265
2023,4,Oakland Athletics,133,684,623,,137,29,6,27,50,0,6,183,2,2,,,259,78,.220,.283,.416,.699,.265
2023,4,Seattle Mariners,136,709,633,,139,29,0,29,70,5,1,225,0,5,,,255,100,.220,.296,.403,.699,.286
2023,4,New York Yankees,147,687,612,,133,22,0,28,65,2,6,170,0,3,,,239,88,.217,.297,.391,.688,.252
2023,5,Houston Astros,117,692,623,,173,32,5,34,56,2,7,133,0,3,,,317,119,.278,.343,.509,.852,.303
2023,5,Miami Marlins,146,675,628,,170,31,3,23,38,3,5,138,2,0,,,276,74,.271,.317,.439,.756,.315
2023,5,Atlanta Braves,144,694,634,,171,37,3,42,50,1,8,159,0,2,,,340,130,.270,.330,.536,.866,.297
2023,5,Texas Rangers,140,696,619,,163,31,2,31,66,1,7,176,0,3,,,291,95,.263,.340,.470,.810,.318
2023,5,Cincinnati Reds,113,692,617,,162,32,3,30,63,1,8,145,1,3,,,290,97,.263,.337,.470,.807,.297
2023,5,Pittsburgh Pirates,134,684,608,,159,31,6,26,66,3,5,151,0,5,,,280,89,.262,.336,.461,.797,.305
2023,5,Washington Nationals,120,679,603,,157,30,1,22,62,1,8,123,0,5,,,255,68,.260,.335,.423,.758,.292
2023,5,St. Louis Cardinals,138,693,608,,158,35,0,26,72,0,7,137,1,4,,,271,88,.260,.343,.446,.789,.294
2023,5,Los Angeles Dodgers,119,702,621,,161,35,1,27,64,2,7,157,0,9,,,279,106,.259,.331,.449,.780,.300
2023,5,Boston Red Sox,111,687,629,,162,36,4,27,42,2,11,182,1,4,,,287,86,.258,.313,.456,.769,.318
2023,5,San Francisco Giants,137,678,604,,154,36,0,18,63,4,8,174,0,2,,,244,75,.255,.332,.404,.736,.329
2023,5,Toronto Blue Jays,141,690,596,,151,36,0,23,80,1,10,158,0,4,,,256,76,.253,.349,.430,.779,.305
2023,5,Chicago White Sox,145,661,605,,153,42,1,28,50,3,5,172,0,1,,,281,83,.253,.315,.464,.779,.308
2023,5,Colorado Rockies,115,671,604,,152,31,2,21,58,2,6,184,0,3,,,250,67,.252,.322,.414,.736,.326
2023,5,Minnesota Twins,142,694,613,,154,30,4,24,61,1,17,181,1,2,,,264,92,.251,.335,.431,.766,.317
2023,5,Baltimore Orioles,110,680,613,,152,39,5,18,58,1,1,158,2,6,,,255,79,.248,.311,.416,.727,.302
2023,5,Chicago Cubs,112,690,600,,148,34,6,24,73,2,6,172,2,8,,,266,92,.247,.330,.443,.773,.301
2023,5,San Diego Padres,135,692,621,,153,34,1,18,55,0,8,137,1,6,,,243,65,.246,.313,.391,.704,.286
2023,5,Cleveland Guardians,114,676,614,,151,31,4,20,50,5,8,113,1,3,,,250,78,.246,.310,.407,.717,.271
2023,5,Tampa Bay Rays,139,687,615,,151,37,2,30,54,0,14,152,0,4,,,282,105,.246,.319,.459,.778,.277
2023,5,Kansas City Royals,118,660,598,,143,41,3,15,48,1,9,154,1,4,,,235,60,.239,.303,.393,.696,.296
2023,5,Los Angeles Angels,108,685,625,,149,27,1,31,46,0,9,161,1,4,,,271,84,.238,.298,.434,.732,.270
2023,5,Milwaukee Brewers,158,681,597,,139,28,3,18,70,1,7,171,0,6,,,227,85,.233,.318,.380,.698,.292
2023,5,New York Yankees,147,671,599,,139,29,3,26,61,0,6,168,0,5,,,252,67,.232,.307,.421,.728,.276
2023,5,Arizona Diamondbacks,109,685,626,,144,34,1,19,49,1,4,155,2,4,,,237,79,.230,.288,.379,.667,.274
2023,5,Philadelphia Phillies,143,689,610,,139,29,4,27,63,5,10,172,1,4,,,257,86,.228,.309,.421,.730,.270
2023,5,Seattle Mariners,136,689,622,,141,28,1,25,51,0,10,188,0,6,,,246,86,.227,.293,.395,.688,.280
2023,5,Detroit Tigers,116,675,616,,136,28,4,15,48,0,9,161,2,0,,,217,70,.221,.287,.352,.639,.275
2023,5,New York Mets,121,676,602,,131,20,2,19,60,1,12,167,0,2,,,212,69,.218,.300,.352,.652,.268
2023,5,Oakland Athletics,133,664,590,,120,22,1,19,59,4,6,171,2,7,,,201,61,.203,.279,.341,.620,.248
2023,6,Philadelphia Phillies,143,676,611,,171,38,5,21,46,0,9,143,0,10,,,282,79,.280,.334,.462,.796,.328
2023,6,Colorado Rockies,115,654,608,,168,36,4,18,37,1,5,183,0,4,,,266,85,.276,.321,.438,.759,.365
2023,6,Texas Rangers,140,682,618,,170,41,0,25,55,2,2,137,0,7,,,286,106,.275,.333,.463,.796,.313
2023,6,Tampa Bay Rays,139,666,605,,165,32,3,33,44,1,14,178,0,3,,,302,105,.273,.335,.499,.834,.332
2023,6,Baltimore Orioles,110,662,596,,159,32,2,16,54,2,7,148,2,3,,,243,80,.267,.333,.408,.741,.329
2023,6,Chicago Cubs,112,674,607,,161,28,5,23,55,4,8,183,0,3,,,268,92,.265,.333,.442,.775,.342
2023,6,Seattle Mariners,136,671,589,,154,37,1,28,63,1,11,148,0,8,,,277,83,.261,.340,.470,.810,.299
2023,6,New York Mets,121,657,584,,149,25,2,27,56,0,13,148,2,2,,,259,88,.255,.333,.443,.776,.297
2023,6,Detroit Tigers,116,660,592,,150,24,3,12,59,2,3,138,0,6,,,216,56,.253,.321,.365,.686,.308
2023,6,Arizona Diamondbacks,109,665,592,,149,16,4,20,57,3,7,142,4,4,,,233,74,.252,.323,.394,.717,.297
2023,6,Kansas City Royals,118,652,600,,149,24,4,19,36,0,8,156,0,8,,,238,70,.248,.296,.397,.693,.300
2023,6,Toronto Blue Jays,141,682,606,,150,35,1,18,63,0,9,142,0,4,,,241,80,.248,.326,.398,.724,.293
2023,6,Atlanta Braves,144,677,609,,150,30,2,29,55,3,5,133,1,7,,,271,81,.246,.311,.445,.756,.267
2023,6,Boston Red Sox,111,668,589,,144,29,1,18,67,1,5,165,0,5,,,229,80,.244,.324,.389,.713,.307
2023,6,Washington Nationals,120,664,615,,149,35,1,14,41,0,5,109,1,2,,,228,71,.242,.294,.371,.665,.273
2023,6,San Diego Padres,135,675,601,,144,30,6,19,62,3,5,134,1,5,,,243,95,.240,.314,.404,.718,.276
2023,6,Minnesota Twins,142,679,612,,146,35,5,23,50,3,11,179,3,3,,,260,92,.239,.306,.425,.731,.298
2023,6,Miami Marlins,146,651,596,,140,19,5,13,46,2,6,130,1,2,,,208,55,.235,.295,.349,.644,.279
2023,6,St. Louis Cardinals,138,669,591,,138,29,0,25,65,1,10,144,1,1,,,242,69,.234,.319,.409,.728,.267
2023,6,Los Angeles Angels,108,666,613,,143,26,5,27,41,1,5,177,0,7,,,260,82,.233,.284,.424,.708,.279
2023,6,Pittsburgh Pirates,134,668,605,,141,29,7,19,55,0,3,193,2,3,,,241,78,.233,.299,.398,.697,.308
2023,6,Los Angeles Dodgers,119,683,615,,142,31,4,17,53,3,8,153,0,5,,,232,79,.231,.298,.377,.675,.278
2023,6,Cleveland Guardians,114,661,600,,138,24,1,15,42,1,13,151,1,5,,,209,65,.230,.292,.348,.640,.280
2023,6,Cincinnati Reds,113,675,601,,138,15,3,23,59,0,13,171,0,2,,,228,83,.230,.311,.379,.690,.281
2023,6,San Francisco Giants,137,663,597,,135,33,1,21,51,3,10,166,2,3,,,233,80,.226,.297,.390,.687,.276
2023,6,Milwaukee Brewers,158,666,586,,131,18,2,17,66,2,9,163,0,5,,,204,70,.224,.309,.348,.657,.277
2023,6,Chicago White Sox,145,648,586,,130,27,0,21,47,2,9,142,2,4,,,220,71,.222,.288,.375,.663,.255
2023,6,Houston Astros,117,679,613,,134,26,0,19,45,0,13,143,0,7,,,217,78,.219,.283,.354,.637,.251
2023,6,New York Yankees,147,652,594,,128,23,1,18,45,1,4,163,3,6,,,207,70,.215,.273,.348,.621,.263
2023,6,Oakland Athletics,133,644,570,,120,31,1,13,62,2,6,167,1,5,,,192,48,.211,.292,.337,.629,.271
2023,7,Cleveland Guardians,114,638,594,,166,34,2,12,34,3,6,142,2,2,,,240,61,.279,.324,.404,.728,.348
2023,7,Washington Nationals,120,644,589,,162,20,5,14,41,1,10,135,1,3,,,234,57,.275,.331,.397,.728,.334
2023,7,Miami Marlins,146,635,566,,155,40,2,10,55,3,5,145,2,6,,,229,58,.274,.340,.405,.745,.348
2023,7,Philadelphia Phillies,143,656,586,,155,32,1,24,52,0,12,145,0,6,,,261,91,.265,.334,.445,.779,.310
2023,7,St. Louis Cardinals,138,655,583,,153,22,0,24,58,3,11,162,1,2,,,247,70,.262,.339,.424,.763,.323
2023,7,Houston Astros,117,657,605,,152,24,2,22,46,1,5,156,0,1,,,246,78,.251,.309,.407,.716,.304
2023,7,Boston Red Sox,111,654,595,,148,30,1,17,53,0,1,155,1,3,,,231,77,.249,.310,.388,.698,.308
2023,7,Cincinnati Reds,113,657,575,,142,28,2,20,75,0,7,162,0,0,,,234,73,.247,.341,.407,.748,.310
2023,7,Los Angeles Angels,108,648,588,,142,30,2,18,46,0,7,153,0,7,,,230,63,.241,.301,.391,.692,.292
2023,7,Chicago Cubs,112,654,590,,142,23,2,24,55,0,4,174,0,5,,,241,90,.241,.307,.408,.715,.297
2023,7,Kansas City Royals,118,638,570,,136,29,8,12,48,0,11,180,4,5,,,217,60,.239,.308,.381,.689,.324
2023,7,Texas Rangers,140,665,592,,141,29,3,20,59,1,10,160,1,3,,,236,87,.238,.316,.399,.715,.292
2023,7,Arizona Diamondbacks,109,644,577,,137,30,3,12,54,2,5,120,2,6,,,209,67,.237,.305,.362,.667,.277
2023,7,Los Angeles Dodgers,119,666,577,,136,27,5,26,70,1,10,170,1,8,,,251,86,.236,.325,.435,.760,.283
2023,7,Atlanta Braves,144,657,583,,136,23,0,26,61,0,10,155,0,3,,,237,98,.233,.315,.407,.722,.272
2023,7,Toronto Blue Jays,141,660,589,,137,26,1,15,55,1,9,138,1,5,,,210,78,.233,.305,.357,.662,.277
2023,7,Colorado Rockies,115,633,573,,133,30,4,11,47,0,7,187,1,5,,,204,70,.232,.296,.356,.652,.321
2023,7,Pittsburgh Pirates,134,639,574,,133,23,0,12,50,0,8,185,3,4,,,192,66,.232,.300,.334,.634,.318
2023,7,Baltimore Orioles,110,646,578,,133,30,2,17,58,1,5,131,2,2,,,218,73,.230,.305,.377,.682,.269
2023,7,Detroit Tigers,116,643,561,,129,36,1,15,71,3,5,137,1,5,,,212,73,.230,.319,.378,.697,.275
2023,7,Chicago White Sox,145,632,577,,132,19,0,18,45,1,5,163,1,4,,,205,66,.229,.288,.355,.643,.285
2023,7,Seattle Mariners,136,649,575,,131,29,3,17,57,1,12,180,0,4,,,217,53,.228,.309,.377,.686,.298
2023,7,New York Mets,121,641,567,,129,24,1,22,57,2,8,147,4,5,,,221,70,.228,.305,.390,.695,.266
2023,7,Minnesota Twins,142,660,574,,130,20,4,33,62,2,20,177,2,2,,,257,84,.226,.322,.448,.770,.265
2023,7,Milwaukee Brewers,158,647,574,,127,22,3,12,63,0,4,153,1,5,,,191,62,.221,.300,.333,.633,.278
2023,7,San Diego Padres,135,652,561,,123,30,0,19,68,1,13,150,2,7,,,210,75,.219,.314,.374,.688,.261
2023,7,Oakland Athletics,133,622,555,,120,22,1,19,54,2,9,156,0,4,,,201,55,.216,.294,.362,.656,.263
2023,7,Tampa Bay Rays,139,649,588,,122,22,1,16,46,1,10,181,0,5,,,194,65,.207,.274,.330,.604,.268
2023,7,San Francisco Giants,137,646,584,,116,17,2,15,49,1,9,181,2,2,,,182,61,.199,.270,.312,.582,.259
2023,7,New York Yankees,147,630,569,,111,23,1,14,47,2,9,153,1,4,,,178,58,.195,.266,.313,.579,.239
2023,8,Houston Astros,117,639,577,,156,35,3,17,48,0,7,136,0,6,,,248,66,.270,.331,.430,.761,.323
2023,8,Milwaukee Brewers,158,623,557,,146,22,3,10,56,0,5,123,1,4,,,204,54,.262,.333,.366,.699,.318
2023,8,Atlanta Braves,144,640,593,,154,35,0,20,40,0,4,131,0,3,,,249,66,.260,.309,.420,.729,.301
2023,8,Toronto Blue Jays,141,639,582,,151,32,4,22,45,4,11,136,0,1,,,257,83,.259,.324,.442,.766,.304
2023,8,Tampa Bay Rays,139,630,579,,150,32,4,26,44,1,1,164,2,4,,,268,87,.259,.311,.463,.774,.316
2023,8,Texas Rangers,140,652,576,,149,34,3,15,66,1,2,163,1,7,,,234,67,.259,.333,.406,.739,.331
2023,8,Boston Red Sox,111,636,573,,146,34,1,14,51,2,5,168,0,4,,,224,61,.255,.319,.391,.710,.334
2023,8,Baltimore Orioles,110,627,571,,142,29,4,19,38,0,8,165,4,6,,,236,83,.249,.302,.413,.715,.313
2023,8,Los Angeles Dodgers,119,646,567,,140,28,1,22,68,1,7,135,0,4,,,236,77,.247,.333,.416,.749,.285
2023,8,Philadelphia Phillies,143,641,574,,138,28,5,17,53,2,9,162,2,3,,,227,82,.240,.313,.395,.708,.304
2023,8,Chicago Cubs,112,641,570,,137,27,3,24,48,0,15,150,3,5,,,242,77,.240,.313,.425,.738,.282
2023,8,Seattle Mariners,136,629,557,,132,21,2,25,53,0,14,175,0,5,,,232,68,.237,.316,.417,.733,.296
2023,8,St. Louis Cardinals,138,636,577,,136,20,3,14,41,1,9,147,0,9,,,204,71,.236,.292,.354,.646,.287
2023,8,Oakland Athletics,133,605,546,,128,14,5,23,49,1,5,153,4,1,,,221,65,.234,.303,.405,.708,.283
2023,8,Minnesota Twins,142,642,575,,134,29,1,16,60,1,5,180,1,1,,,213,68,.233,.310,.370,.680,.311
2023,8,Colorado Rockies,115,619,568,,132,33,1,12,36,0,6,164,3,6,,,203,70,.232,.282,.357,.639,.302
2023,8,San Diego Padres,135,629,548,,127,32,2,17,70,0,7,156,2,2,,,214,58,.232,.325,.391,.716,.292
2023,8,Cleveland Guardians,114,621,566,,131,34,1,11,48,0,4,154,1,2,,,200,50,.231,.295,.353,.648,.298
2023,8,Washington Nationals,120,619,552,,127,25,7,9,49,1,9,111,5,4,,,193,64,.230,.301,.350,.651,.271
2023,8,Kansas City Royals,118,610,541,,124,23,5,10,55,0,9,147,1,4,,,187,56,.229,.309,.346,.655,.294
2023,8,Pittsburgh Pirates,134,615,545,,124,28,4,7,54,0,9,157,4,3,,,181,51,.228,.306,.332,.638,.305
2023,8,Arizona Diamondbacks,109,629,564,,128,28,4,6,48,0,4,156,6,7,,,182,56,.227,.289,.323,.612,.298
2023,8,New York Yankees,147,610,558,,126,24,3,17,44,0,3,143,2,3,,,207,73,.226,.285,.371,.656,.272
2023,8,Cincinnati Reds,113,638,565,,126,24,7,12,63,1,4,165,3,3,,,200,61,.223,.304,.354,.658,.292
2023,8,San Francisco Giants,137,628,563,,125,26,1,8,46,1,9,167,6,4,,,177,54,.222,.289,.314,.603,.298
2023,8,Detroit Tigers,116,627,568,,122,24,1,19,54,0,2,163,1,2,,,205,70,.215,.284,.361,.645,.265
2023,8,New York Mets,121,619,559,,118,10,3,14,41,1,9,156,2,4,,,176,48,.211,.274,.315,.589,.265
2023,8,Miami Marlins,146,620,564,,117,28,3,8,39,0,9,131,5,3,,,175,52,.207,.268,.310,.578,.255
2023,8,Chicago White Sox,145,615,574,,119,22,2,15,25,3,5,168,7,4,,,190,60,.207,.245,.331,.576,.263
2023,8,Los Angeles Angels,108,634,564,,116,21,1,16,60,2,7,191,2,1,,,187,53,.206,.290,.332,.622,.279
2023,9,Atlanta Braves,144,621,575,,163,34,3,20,35,1,5,133,1,5,,,263,73,.283,.327,.457,.784,.335
2023,9,Philadelphia Phillies,143,622,570,,151,32,4,12,32,0,9,166,10,0,,,227,70,.265,.314,.398,.712,.355
2023,9,Chicago Cubs,112,620,549,,139,29,2,14,50,0,12,131,7,2,,,214,68,.253,.328,.390,.718,.308
2023,9,Toronto Blue Jays,141,618,557,,141,28,7,11,49,0,6,136,2,4,,,216,55,.253,.318,.388,.706,.314
2023,9,Oakland Athletics,133,589,535,,133,21,2,12,31,0,10,106,11,2,,,194,44,.249,.301,.363,.664,.289
2023,9,Minnesota Twins,142,619,559,,138,22,2,27,46,0,7,181,4,3,,,245,76,.247,.311,.438,.749,.314
2023,9,Miami Marlins,146,602,540,,133,22,2,9,41,0,6,137,10,4,,,186,50,.246,.305,.344,.649,.312
2023,9,Arizona Diamondbacks,109,600,516,,127,23,5,11,66,0,6,129,8,4,,,193,50,.246,.336,.374,.710,.305
2023,9,Texas Rangers,140,629,570,,137,32,4,15,44,0,7,156,5,3,,,222,67,.240,.301,.389,.690,.303
2023,9,Tampa Bay Rays,139,614,560,,134,29,0,26,43,0,4,147,3,4,,,241,79,.239,.296,.430,.726,.276
2023,9,Kansas City Royals,118,591,536,,128,30,7,10,38,0,7,144,5,5,,,202,70,.239,.295,.377,.672,.305
2023,9,Cincinnati Reds,113,614,542,,129,27,5,14,55,2,8,164,5,4,,,208,73,.238,.315,.384,.699,.313
2023,9,Boston Red Sox,111,618,559,,130,34,2,14,34,0,12,170,9,2,,,210,64,.233,.290,.376,.666,.308
2023,9,Colorado Rockies,115,602,560,,130,30,5,12,29,0,4,187,5,4,,,206,69,.232,.273,.368,.641,.323
2023,9,Los Angeles Angels,108,605,543,,125,21,3,17,41,0,12,147,5,4,,,203,59,.230,.297,.374,.671,.282
2023,9,Seattle Mariners,136,621,541,,123,29,2,13,65,0,12,140,2,1,,,195,68,.227,.323,.360,.683,.283
2023,9,Detroit Tigers,116,608,553,,125,19,2,22,43,0,4,170,5,3,,,214,74,.226,.285,.387,.672,.283
